Time,generator-101-1_Ï‰
0.0,1.0
1.0e-6,1.0
2.0e-6,1.0
3.3153148102350944e-6,1.0
8.235648181774254e-6,1.0
1.797255050550503e-5,1.0
3.4116164946261385e-5,1.0
5.025977938701774e-5,1.0
7.365755752757904e-5,1.0
0.00010765021411731872,1.0
0.00020765021411731874,1.0
0.0002873857746855281,1.0
0.0003873857746855281,1.0
0.0004873857746855281,1.0
0.0005873857746855281,1.0
0.0006673044348778961,1.0
0.0007673044348778962,1.0
0.0008673044348778962,1.0
0.0009673044348778963,1.0
0.0010673044348778963,1.0
0.0011673044348778964,1.0
0.0012673044348778964,1.0
0.0013673044348778965,1.0
0.0014673044348778965,1.0
0.0015673044348778965,1.0
0.0016673044348778966,1.0
0.0017673044348778966,1.0
0.0018673044348778967,1.0
0.0019673044348778967,1.0
0.0020673044348778966,1.0
0.0021673044348778964,1.0
0.002267304434877896,1.0
0.002367304434877896,1.0
0.002467304434877896,1.0
0.0025673044348778957,1.0
0.0026673044348778955,1.0
0.0027673044348778954,1.0
0.002867304434877895,1.0
0.002967304434877895,1.0
0.003067304434877895,1.0
0.0031673044348778947,1.0
0.0032673044348778945,1.0
0.0033673044348778943,1.0
0.003467304434877894,1.0
0.003567304434877894,1.0
0.003667304434877894,1.0
0.0037673044348778936,1.0
0.0038673044348778935,1.0
0.003967304434877894,1.0
0.004067304434877894,1.0
0.004167304434877894,1.0
0.0042673044348778945,1.0
0.004367304434877895,1.0
0.004467304434877895,1.0
0.004567304434877895,1.0
0.004667304434877896,1.0
0.004767304434877896,1.0
0.004867304434877896,1.0
0.004967304434877896,1.0
0.005067304434877897,1.0
0.005167304434877897,1.0
0.005267304434877897,1.0
0.005367304434877897,1.0
0.005467304434877898,1.0
0.005567304434877898,1.0
0.005667304434877898,1.0
0.0057673044348778985,1.0
0.005867304434877899,1.0
0.005967304434877899,1.0
0.006067304434877899,1.0
0.0061673044348778995,1.0
0.0062673044348779,1.0
0.0063673044348779,1.0
0.0064673044348779,1.0
0.0065673044348779006,1.0
0.006667304434877901,1.0
0.006767304434877901,1.0
0.006867304434877901,1.0
0.006967304434877902,1.0
0.007067304434877902,1.0
0.007167304434877902,1.0
0.007267304434877902,1.0
0.007367304434877903,1.0
0.007467304434877903,1.0
0.007567304434877903,1.0
0.0076673044348779034,1.0
0.007767304434877904,1.0
0.007867304434877903,1.0
0.007967304434877902,1.0
0.008067304434877902,1.0
0.008167304434877901,1.0
0.0082673044348779,1.0
0.0083673044348779,1.0
0.0084673044348779,1.0
0.008567304434877899,1.0
0.008667304434877898,1.0
0.008767304434877898,1.0
0.008867304434877897,1.0
0.008967304434877896,1.0
0.009067304434877896,1.0
0.009167304434877895,1.0
0.009267304434877895,1.0
0.009367304434877894,1.0
0.009467304434877893,1.0
0.009567304434877893,1.0
0.009667304434877892,1.0
0.009767304434877892,1.0
0.009867304434877891,1.0
0.00996730443487789,1.0
0.01006730443487789,1.0
0.01016730443487789,1.0
0.010267304434877889,1.0
0.010367304434877888,1.0
0.010467304434877887,1.0
0.010567304434877887,1.0
0.010667304434877886,1.0
0.010767304434877886,1.0
0.010867304434877885,1.0
0.010967304434877884,1.0
0.011067304434877884,1.0
0.011167304434877883,1.0
0.011267304434877883,1.0
0.011367304434877882,1.0
0.011467304434877881,1.0
0.01156730443487788,1.0
0.01166730443487788,1.0
0.01176730443487788,1.0
0.011867304434877879,1.0
0.011967304434877878,1.0
0.012067304434877878,1.0
0.012167304434877877,1.0
0.012267304434877876,1.0
0.012367304434877876,1.0
0.012467304434877875,1.0
0.012567304434877875,1.0
0.012667304434877874,1.0
0.012767304434877873,1.0
0.012867304434877873,1.0
0.012967304434877872,1.0
0.013067304434877872,1.0
0.013167304434877871,1.0
0.01326730443487787,1.0
0.01336730443487787,1.0
0.01346730443487787,1.0
0.013567304434877869,1.0
0.013667304434877868,1.0
0.013767304434877867,1.0
0.013867304434877867,1.0
0.013967304434877866,1.0
0.014067304434877866,1.0
0.014167304434877865,1.0
0.014267304434877864,1.0
0.014367304434877864,1.0
0.014467304434877863,1.0
0.014567304434877863,1.0
0.014667304434877862,1.0
0.014767304434877861,1.0
0.01486730443487786,1.0
0.01496730443487786,1.0
0.01506730443487786,1.0
0.015167304434877859,1.0
0.015267304434877858,1.0
0.015367304434877858,1.0
0.015467304434877857,1.0
0.015567304434877857,1.0
0.015667304434877856,1.0
0.015767304434877855,1.0
0.015867304434877855,1.0
0.015967304434877854,1.0
0.016067304434877853,1.0
0.016167304434877853,1.0
0.016267304434877852,1.0
0.01636730443487785,1.0
0.01646730443487785,1.0
0.01656730443487785,1.0
0.01666730443487785,1.0
0.01676730443487785,1.0
0.01686730443487785,1.0
0.016967304434877848,1.0
0.017067304434877847,1.0
0.017167304434877847,1.0
0.017267304434877846,1.0
0.017367304434877846,1.0
0.017467304434877845,1.0
0.017567304434877844,1.0
0.017667304434877844,1.0
0.017767304434877843,1.0
0.017867304434877843,1.0
0.017967304434877842,1.0
0.01806730443487784,1.0
0.01816730443487784,1.0
0.01826730443487784,1.0
0.01836730443487784,1.0
0.01846730443487784,1.0
0.01856730443487784,1.0
0.018667304434877838,1.0
0.018767304434877837,1.0
0.018867304434877837,1.0
0.018967304434877836,1.0
0.019067304434877835,1.0
0.019167304434877835,1.0
0.0192493878178615,1.0
0.0193493878178615,1.0
0.0194493878178615,1.0
0.0195493878178615,1.0
0.019649387817861498,1.0
0.019749387817861497,1.0
0.019849387817861497,1.0
0.019949387817861496,1.0
0.020049387817861496,1.0
0.020149387817861495,1.0
0.020249387817861494,1.0
0.020349387817861494,1.0
0.020449387817861493,1.0
0.020549387817861493,1.0
0.020649387817861492,1.0
0.02074938781786149,1.0
0.02084938781786149,1.0
0.02094938781786149,1.0
0.02104938781786149,1.0
0.02114938781786149,1.0
0.02124938781786149,1.0
0.021349387817861488,1.0
0.021449387817861487,1.0
0.021549387817861487,1.0
0.021649387817861486,1.0
0.021749387817861485,1.0
0.021849387817861485,1.0
0.021930392846028036,1.0
0.022030392846028035,1.0
0.022130392846028035,1.0
0.022230392846028034,1.0
0.022330392846028033,1.0
0.022430392846028033,1.0
0.022530392846028032,1.0
0.02263039284602803,1.0
0.02273039284602803,1.0
0.02283039284602803,1.0
0.02293039284602803,1.0
0.02303039284602803,1.0
0.02313039284602803,1.0
0.023230392846028028,1.0
0.023330392846028027,1.0
0.023430392846028027,1.0
0.023530392846028026,1.0
0.023630392846028025,1.0
0.023730392846028025,1.0
0.023830392846028024,1.0
0.023930392846028024,1.0
0.024030392846028023,1.0
0.024130392846028022,1.0
0.024230392846028022,1.0
0.02433039284602802,1.0
0.02443039284602802,1.0
0.02453039284602802,1.0
0.02463039284602802,1.0
0.02473039284602802,1.0
0.024830392846028018,1.0
0.024930392846028018,1.0
0.025030392846028017,1.0
0.025130392846028016,1.0
0.025230392846028016,1.0
0.025330392846028015,1.0
0.025430392846028015,1.0
0.025530392846028014,1.0
0.025630392846028013,1.0
0.025730392846028013,1.0
0.025830392846028012,1.0
0.02593039284602801,1.0
0.02603039284602801,1.0
0.02613039284602801,1.0
0.02623039284602801,1.0
0.02633039284602801,1.0
0.02643039284602801,1.0
0.026530392846028008,1.0
0.026630392846028007,1.0
0.026730392846028007,1.0
0.026830392846028006,1.0
0.026930392846028006,1.0
0.027030392846028005,1.0
0.027130392846028004,1.0
0.027230392846028004,1.0
0.027330392846028003,1.0
0.027430392846028002,1.0
0.027530392846028002,1.0
0.027630392846028,1.0
0.027730392846028,1.0
0.027830392846028,1.0
0.027930392846028,1.0
0.028030392846028,1.0
0.028130392846027998,1.0
0.028230392846027998,1.0
0.028330392846027997,1.0
0.028430392846027996,1.0
0.028530392846027996,1.0
0.028630392846027995,1.0
0.028730392846027995,1.0
0.028830392846027994,1.0
0.028930392846027993,1.0
0.02901255733352154,1.0
0.02911255733352154,1.0
0.02921255733352154,1.0
0.02931255733352154,1.0
0.02941255733352154,1.0
0.02951255733352154,1.0
0.029612557333521538,1.0
0.029712557333521537,1.0
0.029812557333521537,1.0
0.029912557333521536,1.0
0.030012557333521536,1.0
0.030112557333521535,1.0
0.030212557333521534,1.0
0.030312557333521534,1.0
0.030412557333521533,1.0
0.030495845855394218,1.0
0.030595845855394217,1.0
0.030695845855394217,1.0
0.030795845855394216,1.0
0.030895845855394215,1.0
0.030995845855394215,1.0
0.031095845855394214,1.0
0.031195845855394214,1.0
0.031295845855394216,1.0
0.03139584585539422,1.0
0.03149584585539422,1.0
0.031595845855394225,1.0
0.03169584585539423,1.0
0.03179584585539423,1.0
0.031895845855394234,1.0
0.03199584585539424,1.0
0.03209584585539424,1.0
0.03219584585539424,1.0
0.032295845855394245,1.0
0.03239584585539425,1.0
0.03249584585539425,1.0
0.032595845855394254,1.0
0.03269584585539426,1.0
0.03279584585539426,1.0
0.03289584585539426,1.0
0.032995845855394265,1.0
0.03309584585539427,1.0
0.03319584585539427,1.0
0.033295845855394274,1.0
0.03339584585539428,1.0
0.03349584585539428,1.0
0.03359584585539428,1.0
0.033695845855394285,1.0
0.03379584585539429,1.0
0.03389584585539429,1.0
0.033995845855394294,1.0
0.0340958458553943,1.0
0.0341958458553943,1.0
0.0342958458553943,1.0
0.034395845855394305,1.0
0.03449584585539431,1.0
0.03459584585539431,1.0
0.034695845855394314,1.0
0.03479584585539432,1.0
0.03489584585539432,1.0
0.03499584585539432,1.0
0.035095845855394325,1.0
0.03519584585539433,1.0
0.03529584585539433,1.0
0.035395845855394334,1.0
0.03549584585539434,1.0
0.03559584585539434,1.0
0.03569584585539434,1.0
0.035795845855394345,1.0
0.03589584585539435,1.0
0.03599584585539435,1.0
0.03607912028471102,1.0
0.03617912028471102,1.0
0.036279120284711024,1.0
0.036379120284711026,1.0
0.03647912028471103,1.0
0.03657912028471103,1.0
0.036679120284711035,1.0
0.03677912028471104,1.0
0.03687912028471104,1.0
0.036979120284711044,1.0
0.03707912028471105,1.0
0.03717912028471105,1.0
0.03727912028471105,1.0
0.03735875244144251,1.0
0.03745875244144251,1.0
0.037558752441442515,1.0
0.03765875244144252,1.0
0.03775875244144252,1.0
0.037858752441442524,1.0
0.03795875244144253,1.0
0.03805875244144253,1.0
0.03815875244144253,1.0
0.038258752441442535,1.0
0.03835875244144254,1.0
0.03845875244144254,1.0
0.038558752441442544,1.0
0.03865875244144255,1.0
0.03875875244144255,1.0
0.03885875244144255,1.0
0.038958752441442555,1.0
0.03905875244144256,1.0
0.03915875244144256,1.0
0.039258752441442564,1.0
0.03935875244144257,1.0
0.03945875244144257,1.0
0.03955875244144257,1.0
0.039658752441442575,1.0
0.03975875244144258,1.0
0.03985875244144258,1.0
0.039958752441442584,1.0
0.04005875244144259,1.0
0.04015875244144259,1.0
0.04025875244144259,1.0
0.040358752441442595,1.0
0.0404587524414426,1.0
0.0405587524414426,1.0
0.040658752441442604,1.0
0.04075875244144261,1.0
0.04085875244144261,1.0
0.04095875244144261,1.0
0.041058752441442616,1.0
0.04115875244144262,1.0
0.04125875244144262,1.0
0.041358752441442624,1.0
0.04145875244144263,1.0
0.04155875244144263,1.0
0.04165875244144263,1.0
0.041758752441442636,1.0
0.04185875244144264,1.0
0.04195875244144264,1.0
0.042058752441442644,1.0
0.04215875244144265,1.0
0.04225875244144265,1.0
0.04235875244144265,1.0
0.042458752441442656,1.0
0.04255875244144266,1.0
0.04265875244144266,1.0
0.042758752441442664,1.0
0.04285875244144267,1.0
0.04295875244144267,1.0
0.04305875244144267,1.0
0.043158752441442676,1.0
0.04325875244144268,1.0
0.04335875244144268,1.0
0.043458752441442684,1.0
0.04355875244144269,1.0
0.04365875244144269,1.0
0.04375875244144269,1.0
0.043858752441442696,1.0
0.0439587524414427,1.0
0.0440587524414427,1.0
0.044158752441442704,1.0
0.04425875244144271,1.0
0.04435875244144271,1.0
0.04445875244144271,1.0
0.044558752441442716,1.0
0.04465875244144272,1.0
0.04475875244144272,1.0
0.044858752441442724,1.0
0.04495875244144273,1.0
0.04505875244144273,1.0
0.04515875244144273,1.0
0.045258752441442736,1.0
0.04535875244144274,1.0
0.04545875244144274,1.0
0.045558752441442744,1.0
0.04565875244144275,1.0
0.04575875244144275,1.0
0.04585875244144275,1.0
0.045958752441442756,1.0
0.04605875244144276,1.0
0.04615875244144276,1.0
0.046258752441442764,1.0
0.04635875244144277,1.0
0.04645875244144277,1.0
0.04655875244144277,1.0
0.046658752441442776,1.0
0.04675875244144278,1.0
0.04685875244144278,1.0
0.046958752441442785,1.0
0.04705875244144279,1.0
0.04715875244144279,1.0
0.04725875244144279,1.0
0.047358752441442796,1.0
0.0474587524414428,1.0
0.0475587524414428,1.0
0.047658752441442805,1.0
0.04775875244144281,1.0
0.04785875244144281,1.0
0.04795875244144281,1.0
0.048058752441442816,1.0
0.04815875244144282,1.0
0.04825875244144282,1.0
0.048358752441442825,1.0
0.04845875244144283,1.0
0.04855875244144283,1.0
0.04865875244144283,1.0
0.048758752441442836,1.0
0.04885875244144284,1.0
0.04895875244144284,1.0
0.049058752441442845,1.0
0.04915875244144285,1.0
0.04925875244144285,1.0
0.04935875244144285,1.0
0.049458752441442856,1.0
0.04955875244144286,1.0
0.04965875244144286,1.0
0.049758752441442865,1.0
0.04985875244144287,1.0
0.04995875244144287,1.0
0.05005875244144287,1.0
0.050158752441442876,1.0
0.05025875244144288,1.0
0.05035875244144288,1.0
0.050458752441442885,1.0
0.05055875244144289,1.0
0.05065875244144289,1.0
0.05075875244144289,1.0
0.050858752441442896,1.0
0.0509587524414429,1.0
0.0510587524414429,1.0
0.051158752441442905,1.0
0.05125875244144291,1.0
0.05135875244144291,1.0
0.05145875244144291,1.0
0.051558752441442916,1.0
0.05165875244144292,1.0
0.05175875244144292,1.0
0.051858752441442925,1.0
0.05195875244144293,1.0
0.05205875244144293,1.0
0.052158752441442933,1.0
0.052258752441442936,1.0
0.05235875244144294,1.0
0.05245875244144294,1.0
0.052558752441442945,1.0
0.05265875244144295,1.0
0.05275875244144295,1.0
0.052858752441442954,1.0
0.052958752441442956,1.0
0.05305875244144296,1.0
0.05315875244144296,1.0
0.053258752441442965,1.0
0.05335875244144297,1.0
0.05345875244144297,1.0
0.053558752441442974,1.0
0.053658752441442976,1.0
0.05375875244144298,1.0
0.05385875244144298,1.0
0.053958752441442985,1.0
0.05405875244144299,1.0
0.05415875244144299,1.0
0.054258752441442994,1.0
0.054358752441442997,1.0
0.054458752441443,1.0
0.054558752441443,1.0
0.054658752441443005,1.0
0.05475875244144301,1.0
0.05485875244144301,1.0
0.054958752441443014,1.0
0.05505875244144302,1.0
0.05515875244144302,1.0
0.05525875244144302,1.0
0.055358752441443025,1.0
0.05545875244144303,1.0
0.05555875244144303,1.0
0.055658752441443034,1.0
0.05575875244144304,1.0
0.05585875244144304,1.0
0.05595875244144304,1.0
0.056058752441443045,1.0
0.05615875244144305,1.0
0.05625875244144305,1.0
0.056358752441443054,1.0
0.05645875244144306,1.0
0.05655875244144306,1.0
0.05665875244144306,1.0
0.056758752441443065,1.0
0.05685875244144307,1.0
0.05695875244144307,1.0
0.057058752441443074,1.0
0.05715875244144308,1.0
0.05725875244144308,1.0
0.05735875244144308,1.0
0.057458752441443085,1.0
0.05755875244144309,1.0
0.05765875244144309,1.0
0.057758752441443094,1.0
0.0578587524414431,1.0
0.0579587524414431,1.0
0.0580587524414431,1.0
0.058158752441443105,1.0
0.05825875244144311,1.0
0.05835875244144311,1.0
0.058458752441443114,1.0
0.05855875244144312,1.0
0.05865875244144312,1.0
0.05875875244144312,1.0
0.058858752441443125,1.0
0.05895875244144313,1.0
0.05905875244144313,1.0
0.059158752441443134,1.0
0.05925875244144314,1.0
0.05935875244144314,1.0
0.05945875244144314,1.0
0.059558752441443145,1.0
0.05965875244144315,1.0
0.05975875244144315,1.0
0.059858752441443154,1.0
0.05995875244144316,1.0
0.06005875244144316,1.0
0.060141817515480825,1.0
0.06024181751548083,1.0
0.06034181751548083,1.0
0.060441817515480833,1.0
0.060541817515480836,1.0
0.06064181751548084,1.0
0.06074181751548084,1.0
0.060841817515480845,1.0
0.06094181751548085,1.0
0.06104181751548085,1.0
0.061141817515480854,1.0
0.061241817515480856,1.0
0.06134181751548086,1.0
0.06144181751548086,1.0
0.061541817515480865,1.0
0.06164181751548087,1.0
0.06174181751548087,1.0
0.061841817515480874,1.0
0.061941817515480876,1.0
0.06204181751548088,1.0
0.06214181751548088,1.0
0.062241817515480885,1.0
0.06234181751548089,1.0
0.06244181751548089,1.0
0.0625418175154809,1.0
0.0626418175154809,1.0
0.0627418175154809,1.0
0.0628418175154809,1.0
0.0629418175154809,1.0
0.06304181751548091,1.0
0.06314181751548091,1.0
0.06324181751548091,1.0
0.06334181751548092,1.0
0.06344181751548092,1.0
0.06354181751548092,1.0
0.06364181751548093,1.0
0.06374181751548093,1.0
0.06384181751548093,1.0
0.06394181751548093,1.0
0.06404181751548094,1.0
0.06414181751548094,1.0
0.06424181751548094,1.0
0.06434181751548095,1.0
0.06441790872720604,1.0
0.06451790872720604,1.0
0.06461790872720605,1.0
0.06471790872720605,1.0
0.06481790872720605,1.0
0.06491790872720606,1.0
0.06500081652285335,1.0
0.06510081652285335,1.0
0.06520081652285335,1.0
0.06530081652285336,1.0
0.06540081652285336,1.0
0.06550081652285336,1.0
0.06560081652285336,1.0
0.06570081652285337,1.0
0.06580081652285337,1.0
0.06590081652285337,1.0
0.06600081652285338,1.0
0.06610081652285338,1.0
0.06620081652285338,1.0
0.06630081652285338,1.0
0.06640081652285339,1.0
0.06650081652285339,1.0
0.06660081652285339,1.0
0.0667008165228534,1.0
0.0668008165228534,1.0
0.0669008165228534,1.0
0.0670008165228534,1.0
0.06710081652285341,1.0
0.06720081652285341,1.0
0.06730081652285341,1.0
0.06740081652285342,1.0
0.06750081652285342,1.0
0.06760081652285342,1.0
0.06770081652285342,1.0
0.06780081652285343,1.0
0.06790081652285343,1.0
0.06800081652285343,1.0
0.06810081652285344,1.0
0.06820081652285344,1.0
0.06830081652285344,1.0
0.06840081652285344,1.0
0.06850081652285345,1.0
0.06860081652285345,1.0
0.06870081652285345,1.0
0.06880081652285346,1.0
0.06890081652285346,1.0
0.06900081652285346,1.0
0.06910081652285346,1.0
0.06920081652285347,1.0
0.06930081652285347,1.0
0.06940081652285347,1.0
0.06950081652285348,1.0
0.06960081652285348,1.0
0.06970081652285348,1.0
0.06980081652285348,1.0
0.06990081652285349,1.0
0.07000081652285349,1.0
0.07010081652285349,1.0
0.0702008165228535,1.0
0.0703008165228535,1.0
0.0704008165228535,1.0
0.0705008165228535,1.0
0.07060081652285351,1.0
0.07070081652285351,1.0
0.07080081652285351,1.0
0.07090081652285352,1.0
0.07100081652285352,1.0
0.07110081652285352,1.0
0.07120081652285352,1.0
0.07130081652285353,1.0
0.07140081652285353,1.0
0.07150081652285353,1.0
0.07160081652285354,1.0
0.07170081652285354,1.0
0.07180081652285354,1.0
0.07190081652285354,1.0
0.07200081652285355,1.0
0.07210081652285355,1.0
0.07220081652285355,1.0
0.07230081652285356,1.0
0.07240081652285356,1.0
0.07250081652285356,1.0
0.07260081652285356,1.0
0.07270081652285357,1.0
0.07280081652285357,1.0
0.07290081652285357,1.0
0.07300081652285358,1.0
0.07310081652285358,1.0
0.07320081652285358,1.0
0.07330081652285358,1.0
0.07340081652285359,1.0
0.07350081652285359,1.0
0.0736008165228536,1.0
0.0737008165228536,1.0
0.0738008165228536,1.0
0.0739008165228536,1.0
0.0740008165228536,1.0
0.07410081652285361,1.0
0.07420081652285361,1.0
0.07430081652285361,1.0
0.07440081652285362,1.0
0.07450081652285362,1.0
0.07460081652285362,1.0
0.07470081652285362,1.0
0.07480081652285363,1.0
0.07490081652285363,1.0
0.0749794821015719,1.0
0.07507359479853926,1.0
0.07517359479853926,1.0
0.07527359479853926,1.0
0.07537359479853926,1.0
0.07547359479853927,1.0
0.07557359479853927,1.0
0.07567359479853927,1.0
0.07577359479853928,1.0
0.07587359479853928,1.0
0.07597359479853928,1.0
0.07607359479853928,1.0
0.07617359479853929,1.0
0.07627359479853929,1.0
0.0763735947985393,1.0
0.0764735947985393,1.0
0.0765735947985393,1.0
0.0766735947985393,1.0
0.0767735947985393,1.0
0.07687359479853931,1.0
0.07697359479853931,1.0
0.07707359479853931,1.0
0.07717359479853932,1.0
0.07727359479853932,1.0
0.07737359479853932,1.0
0.07747359479853932,1.0
0.07757359479853933,1.0
0.07767359479853933,1.0
0.07777359479853933,1.0
0.07787359479853934,1.0
0.07797359479853934,1.0
0.07807359479853934,1.0
0.07817359479853934,1.0
0.07827359479853935,1.0
0.07837359479853935,1.0
0.07847359479853935,1.0
0.07857359479853936,1.0
0.07867359479853936,1.0
0.07877359479853936,1.0
0.07887359479853936,1.0
0.07897359479853937,1.0
0.07907359479853937,1.0
0.07917359479853937,1.0
0.07927359479853938,1.0
0.07935272946604054,1.0
0.07945272946604054,1.0
0.07955272946604054,1.0
0.07965272946604054,1.0
0.07975272946604055,1.0
0.07985272946604055,1.0
0.07995272946604055,1.0
0.08005272946604056,1.0
0.08013562330676706,1.0
0.08023562330676706,1.0
0.08033562330676706,1.0
0.08043562330676707,1.0
0.08053562330676707,1.0
0.08063562330676707,1.0
0.08073562330676708,1.0
0.08083562330676708,1.0
0.08093562330676708,1.0
0.08103562330676709,1.0
0.08113562330676709,1.0
0.08123562330676709,1.0
0.0813356233067671,1.0
0.0814356233067671,1.0
0.0815356233067671,1.0
0.0816356233067671,1.0
0.0817356233067671,1.0
0.08183562330676711,1.0
0.08193562330676711,1.0
0.08203562330676711,1.0
0.08213562330676712,1.0
0.08223562330676712,1.0
0.08233562330676712,1.0
0.08243562330676713,1.0
0.08253562330676713,1.0
0.08263562330676713,1.0
0.08273562330676713,1.0
0.08283562330676714,1.0
0.08293562330676714,1.0
0.08303562330676714,1.0
0.08313562330676715,1.0
0.08323562330676715,1.0
0.08333562330676715,1.0
0.08343562330676715,1.0
0.08353562330676716,1.0
0.08363562330676716,1.0
0.08373562330676716,1.0
0.08383562330676717,1.0
0.08393562330676717,1.0
0.08403562330676717,1.0
0.08413562330676717,1.0
0.08423562330676718,1.0
0.08433562330676718,1.0
0.08443562330676718,1.0
0.08453562330676719,1.0
0.08463562330676719,1.0
0.08473562330676719,1.0
0.0848356233067672,1.0
0.0849356233067672,1.0
0.0850356233067672,1.0
0.0851356233067672,1.0
0.0852356233067672,1.0
0.08533562330676721,1.0
0.08543562330676721,1.0
0.08553562330676721,1.0
0.08563562330676722,1.0
0.0857144436390431,1.0
0.0858131259917048,1.0
0.08591312599170481,1.0
0.08601312599170481,1.0
0.08611312599170481,1.0
0.08621312599170482,1.0
0.08631312599170482,1.0
0.08641312599170482,1.0
0.08651312599170483,1.0
0.08661312599170483,1.0
0.08671312599170483,1.0
0.08681312599170483,1.0
0.08691312599170484,1.0
0.08701312599170484,1.0
0.08711312599170484,1.0
0.08721312599170485,1.0
0.08731312599170485,1.0
0.08741312599170485,1.0
0.08751312599170485,1.0
0.08761312599170486,1.0
0.08771312599170486,1.0
0.08781312599170486,1.0
0.08791312599170487,1.0
0.08801312599170487,1.0
0.08811312599170487,1.0
0.08821312599170487,1.0
0.08831312599170488,1.0
0.08841312599170488,1.0
0.08851312599170488,1.0
0.08861312599170489,1.0
0.08871312599170489,1.0
0.08881312599170489,1.0
0.0889131259917049,1.0
0.0890131259917049,1.0
0.0891131259917049,1.0
0.0892131259917049,1.0
0.0893131259917049,1.0
0.08941312599170491,1.0
0.08951312599170491,1.0
0.08961312599170491,1.0
0.08971312599170492,1.0
0.08981312599170492,1.0
0.08991312599170492,1.0
0.09001312599170493,1.0
0.09011312599170493,1.0
0.09021312599170493,1.0
0.09031312599170493,1.0
0.09041312599170494,1.0
0.09051312599170494,1.0
0.09061312599170494,1.0
0.09071312599170495,1.0
0.09081312599170495,1.0
0.09091312599170495,1.0
0.09101312599170495,1.0
0.09111312599170496,1.0
0.09121312599170496,1.0
0.09131312599170496,1.0
0.09141312599170497,1.0
0.09151312599170497,1.0
0.09161312599170497,1.0
0.09171312599170497,1.0
0.09181312599170498,1.0
0.09191312599170498,1.0
0.09201312599170498,1.0
0.09211312599170499,1.0
0.09221312599170499,1.0
0.09231312599170499,1.0
0.092413125991705,1.0
0.092513125991705,1.0
0.092613125991705,1.0
0.092713125991705,1.0
0.092813125991705,1.0
0.09291312599170501,1.0
0.09301312599170501,1.0
0.09311312599170501,1.0
0.09321312599170502,1.0
0.09331312599170502,1.0
0.09341312599170502,1.0
0.09351312599170503,1.0
0.09361312599170503,1.0
0.09371312599170503,1.0
0.09381312599170503,1.0
0.09391312599170504,1.0
0.09401312599170504,1.0
0.09411312599170504,1.0
0.09421312599170505,1.0
0.09431312599170505,1.0
0.09441312599170505,1.0
0.09451312599170505,1.0
0.09461312599170506,1.0
0.09471312599170506,1.0
0.09481312599170506,1.0
